id,label,statement,subject,speaker,job_title,state_info,party,barely_true_counts,false_counts,half_true_counts,mostly_true_counts,pants_on_fire_counts,context,split,label_clean
5835.json,mostly-true,Says excessive speculation is pushing up oil prices and a recent report estimates it adds 56 cents to every gallon of gasoline siphoned from the pump.,"economy,energy",sherrod-brown,U.S. Senator,Ohio,democrat,3,4,5,8,1,a news release,valid,mostly-true
4853.json,barely-true,Says Mitt Romney flip-flopped on supporting the presidents Recovery Act.,"message-machine-2012,stimulus",democratic-national-committee,,,none,8,2,10,8,0,a campaign ad,train,barely-true
1885.json,half-true,The 2000 Census cost $4.5 billion. The 2010 Census is set to cost up to $14.5 billion.,"census,pundits",glenn-beck,,,none,5,7,7,2,6,his Fox News program,train,half-true
11.json,true,We now have the greatest income inequality since the Great Depression.,economy,john-edwards,former senator,North Carolina,democrat,0,2,4,4,1,a story by Reuters wire service.,train,true
2292.json,true,(I) helped to invent a system that saved over a billion dollars on welfare.,"candidates-biography,economy,families,federal-budget,government-efficiency,poverty",kenneth-block,businessman,,republican,0,3,2,3,0,a TV and Internet commercial,train,true
984.json,false,President Obama has never received a paycheck from a profitmaking business in his entire life.,"candidates-biography,pundits",joe-scarborough,Host of a morning show on MSNBC,,none,1,4,3,3,0,a discussion on MSNBC,train,false
11106.json,half-true,The United States isfighting with Iraqis to defeat ISIS along with Iran. But in Yemen were fighting Iran with Iraqis and Saudis.,"iraq,military",jon-stewart,,,none,0,2,1,1,1,"an interview on ""The Daily Show""",train,half-true
9220.json,false,Liberals have figured out a Facebook algorithm and all the people getting banned from Facebook are somehow conservatives.,pundits,todd-starnes,,,republican,0,2,0,0,0,"an interview on ""Hannity""",valid,false
8838.json,true,There is more oil produced at home than we buy from the rest of the world the first time thats happened in nearly 20 years.,"economy,energy,trade",barack-obama,President,Illinois,democrat,70,71,160,163,9,the State of the Union address,train,true
9618.json,mostly-true,Alaska Sens. Lisa Murkowski and Mark Begich vote as much as 80 percent of the time together.,"bipartisanship,voting-record",mark-begich,Senator,Alaska,democrat,0,0,0,2,1,a radio ad,train,mostly-true
10673.json,mostly-true,"The Affordable Care Act is a major reason why weve seen 50,000 fewer preventable patient deaths in hospitals.","health-care,public-health",barack-obama,President,Illinois,democrat,70,71,160,163,9,a speech,train,mostly-true
1974.json,pants-fire,"When Obama went to Pakistan in 1981, he could not have been traveling as a U.S. citizen.","candidates-biography,obama-birth-certificate",chain-email,,,none,11,43,8,5,105,a chain e-mail.,train,pants-fire
1379.json,pants-fire,Sen. Hutchison abandoned Republicans and stood with Democrats to ensure health care legislation would pass quickly.,health-care,rick-perry,Governor,Texas,republican,30,30,42,23,18,in a press release,train,pants-fire
11492.json,false,Paul Ryan is one of only six House Republicans who voted for Teddy Kennedys bill to force Christian employers to hire LGBT employees.,"civil-rights,gays-and-lesbians,religion,workers",constitutional-rights-pac,,,organization,0,1,0,0,0,a news release,train,false
7718.json,half-true,"The Dolphins stadium renovation will create more than 4,000 new local jobs.","county-budget,jobs,sports,state-budget",friends-miami-first,promoting approval of financing for Sun Life Stadium,Florida,none,0,0,1,0,0,a mailer,valid,half-true
12298.json,pants-fire,Says Target installed urinals in a womens bathroom to accommodate the ones who have giblets.,civil-rights,facebook-posts,Social media posting,,none,14,18,15,11,36,a Facebook post,train,pants-fire
1551.json,false,"President Obama's bill won't bring down the costs (of health care) for average Americans -- or really for very few Americans, if any.",health-care,michele-bachmann,Congresswoman,Minnesota,republican,8,22,6,4,16,an interview on CNN's Larry King Live,train,false
4269.json,true,"There are cities and counties in Georgia that dont have websites, and where elected officials dont have email addresses.","infrastructure,technology",sam-olens,,Georgia,republican,0,1,1,1,0,a talk at the Atlanta Press Club,train,true
4842.json,half-true,Says Wisconsin Gov. Scott Walker slashed pensions and benefits for public employees.,"health-care,state-budget,state-finances,unions,workers",mike-tate,,,democrat,1,2,2,1,0,an interview on MSNBC,valid,half-true
12116.json,mostly-true,"Over the last 30 years, extreme poverty has been cut in half.","foreign-policy,poverty",gayle-smith,,,democrat,0,0,1,2,0,a speech on Capitol Hill,train,mostly-true
8223.json,true,Americans spend more than $160 billion and 6 billion hours per year complying with the tax code.,"financial-regulation,government-regulation,taxes",tom-price,Congressman,Georgia,republican,1,2,5,3,0,Twitter posts,train,true
11460.json,pants-fire,Planned Parenthood is nothing more than a referral service. They dont do anything except profit from killing babies and then selling body parts of those aborted babies.,"abortion,health-care,public-health,state-budget,state-finances",dan-patrick,Lieutenant governor-elect,Texas,republican,4,4,3,4,4,an interview with Neil Cavuto of Fox News,train,pants-fire
6068.json,true,The United States has experienced 40 straight months of unemployment at 8 percent or higher.,"economy,jobs",diane-black,Member of Congress,Tennessee,republican,0,0,0,0,0,a press release.,train,true
12167.json,barely-true,Says his free public university tuition program is paid for by a tax on Wall Streets speculation.,education,bernie-s,U.S. Senator,Vermont,independent,18,12,22,41,0,a CNN interview,test,barely-true
7456.json,half-true,"The majority of public funding for the Marlins stadium came from hotel taxes, the burden of which is incurred by tourists who are visiting our city, NOT the resident taxpayers.","baseball,city-budget,county-budget",jeffrey-loria,Marlins owner,Florida,none,0,0,1,0,0,an ad,train,half-true
10162.json,barely-true,I fought 38 Studios from the beginning.,"candidates-biography,debates,economy,history,job-accomplishments,message-machine-2014,state-budget,state-finances",gina-raimondo,venture capital company founder,Rhode Island,democrat,2,1,2,5,1,in television commercial,train,barely-true
3722.json,false,Says President Barack Obamas debt commission recommended converting Medicare to a system where Medicare participants are given a voucher to purchase insurance in the private market.,"deficit,federal-budget,medicare",tom-petri,U.S. House member -- 6th District,Wisconsin,republican,0,1,0,0,0,a constituent newsletter,train,false
3799.json,pants-fire,Says his barehanded catch posted on YouTube is real.,baseball,evan-longoria,Third baseman for the Tampa Bay Rays,Florida,none,0,0,0,0,1,comments to reporters.,train,pants-fire
760.json,false,"Obama, Biden and their liberal allies oppose clean coal.",energy,john-mccain,U.S. senator,Arizona,republican,31,39,31,37,8,a radio ad.,valid,false
6799.json,false,Says the public option considered in the health care law backed by U.S. Senate candidate Tammy Baldwin was wildly unpopular.,"health-care,medicare,message-machine-2012,polls",us-chamber-commerce,,,none,6,3,3,1,1,a TV ad,valid,false
4685.json,true,On using Gov. Scott Walkers collective-bargaining limits to help balance the city of Milwaukee budget,"city-budget,labor,state-finances",tom-barrett,Mayor of Milwaukee,Wisconsin,democrat,2,5,8,5,3,,train,true
1771.json,true,"In the last 50 years, (the federal government has) only balanced the budget five times.","federal-budget,message-machine",vern-buchanan,U.S. Rep.,Florida,republican,1,1,1,0,0,in a web video.,valid,true
7065.json,half-true,Says U.S. Senate candidate Tommy Thompson says hell do away with Medicare.,"medicare,message-machine-2012",progressive-change-campaign-committee,,,none,0,1,1,1,1,a TV ad,train,half-true
7338.json,true,Says ending the direct payment farm subsidy program could save up to $28.4 billion over ten years that could be used to reduce the deficit.,"agriculture,federal-budget",earl-blumenauer,U.S. representative,Oregon,democrat,0,1,1,1,0,in a news release,train,true
2441.json,false,The Bush administration had been giving (auto companies) billions of dollars and just asking nothing in return.,"corporations,economy,transportation",barack-obama,President,Illinois,democrat,70,71,160,163,9,a town hall meeting,valid,false
11353.json,barely-true,The tax policies of George W. Bush created a dynamic effect of high growth.,"economy,taxes",jeb-bush,,Florida,republican,17,5,17,24,2,"an interview on ""Fox News Sunday""",train,barely-true
10177.json,half-true,Says U.S. Senate candidate Michelle Nunn was handpicked by President Barack Obama,"bipartisanship,elections",david-perdue,U.S. Senate candidate,Georgia,republican,5,1,4,5,1,a U.S. Senate debate,train,half-true
10476.json,true,Measles is one of the most common causes of child blindness worldwide.,"health-care,public-health",celine-gounder,Physician-journalist,New York,none,0,0,0,0,0,an interview on CNN,train,true
7517.json,half-true,"Raising taxes on investment income has actually lowered the revenue received from the tax, while cutting capital gains tax rates has increased revenue.",taxes,jim-renacci,U.S. representative ,Ohio,republican,5,3,4,1,1,a commentary,train,half-true
6581.json,false,"Says that as Providences mayor, David Cicilline said the city had a world-class school system. Not only did Providence not have a world-class school system but as measured, was amongst the last school system in the entire country.","education,job-accomplishments",anthony-gemma,"Owner Media Peel, former president and CEO of Gem Plumbing",Rhode Island,democrat,0,2,0,2,1,a TV debate,train,false
1588.json,pants-fire,"A government panel that didn't include cancer specialists says women shouldn't receive mammograms until age 50...If government takes over health care, recommendations like these could become the law for all kinds of diseases.","health-care,women",americans-prosperity,,,none,6,7,2,1,2,a TV ad,train,pants-fire
10402.json,false,"Says Nikita Khrushchev brought an extra shoe to a United Nations session in 1960, which he banged on the desk in protest.",history,arthur-cyr,"professor, Carthage College",Wisconsin,columnist,0,1,0,0,0,a Providence Journal commentary,train,false
8530.json,mostly-true,Says Chris Christie vetoed Planned Parenthood funding five times over the course of his governorship.,"abortion,women",hilary-rosen,,,democrat,0,0,0,2,0,"comments on CNN's ""State of the Union""",train,mostly-true
12979.json,false,"As governor, Tim Kaine oversaw a huge increase in illegal immigration, a tremendous increase.",immigration,donald-trump,President-Elect,New York,republican,63,114,51,37,61,a rally,train,false
7342.json,true,Says MAX carries 30 percent of evening rush-hour commuters traveling from Downtown on the Sunset and Banfield freeways.,transportation,trimet,,,organization,1,0,1,0,0,an advertisement,train,true
8985.json,true,Says the U.S. Supreme Court found that Social Security is not guaranteed.,social-security,david-jolly,,Florida,republican,4,0,1,1,0,a Congressional campaign debate,train,true
11210.json,half-true,The annual cost of free tax credits alone paid to illegal immigrants quadrupled to $4.2 billion in 2011.,"immigration,taxes",donald-trump,President-Elect,New York,republican,63,114,51,37,61,a policy plan on immigration.,train,half-true
12399.json,half-true,Puerto Ricos $70 billion debt is unsustainable and it is unpayable. And the reason why it is unsustainable has everything to do with the greed of Wall Street vulture funds.,"financial-regulation,state-finances",bernie-s,U.S. Senator,Vermont,independent,18,12,22,41,0,a town hall in San Juan,train,half-true
9495.json,half-true,"Part of the increase in the cost (of higher education) has been because state support has dropped. We now spend, under Governor Walker, more on corrections than we do on higher education.","criminal-justice,education,state-budget",mary-burke,Madison school board member,Wisconsin,democrat,5,5,11,8,3,an interview,train,half-true
3206.json,barely-true,Says his tax and fee cuts will save households $540 over two years.,"state-budget,taxes",rick-scott,Governor,Florida,republican,28,23,38,34,7,presentations rolling out his budget.,train,barely-true
395.json,false,You don't even have to go outside Obama's campaign to find advisers who are anti-Israel.,israel,tennessee-republican-party,,Tennessee,republican,1,2,0,0,0,in a press release,train,false
10727.json,mostly-true,"Florida has the most concealed weapon permits in the nation, nearly double that of the second state, which is Texas.","corrections-and-updates,guns",jeb-bush,,Florida,republican,17,5,17,24,2,a speech to the NRA,train,mostly-true
5004.json,barely-true,"A study says Massachusetts has lost 18,000 jobs because residents were required to obtain health insurance under an act signed into law by Mitt Romney.",health-care,rick-perry,Governor,Texas,republican,30,30,42,23,18,a Republican presidential debate,valid,barely-true
9131.json,mostly-true,"Under Mary Burkes leadership, Commerce Department business-incentive programs had major shortcomings and 40 percent of jobs...didnt materialize.","state-budget,state-finances,taxes",republican-governors-association,,"Washington, D.C.",republican,5,1,6,4,2,a campaign TV ad,train,mostly-true
2060.json,mostly-true,"We went from losing 3 million jobs in the last six months of the Bush Administration, adding almost 600,000 private sector jobs in the first six months of the year.","economy,government-efficiency,job-accomplishments",joe-biden,U.S. senator,Delaware,democrat,11,10,21,16,4,a news conference,train,mostly-true
5205.json,half-true,I didnt inherit money from my parents.,"candidates-biography,corrections-and-updates",mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,"a Republican presidential debate in Charleston, S.C.",train,half-true
2218.json,half-true,"Says Democrat Hank Gilbert has a criminal conviction for theft, has multiple years of unpaid taxes, has multiple tax liens and fines, unsafe driving convictions (and) has recently been accused of taking a bribe and is on record lying to the press this year about his criminal record.","candidates-biography,crime",todd-staples,state agriculture commissioner,Texas,republican,0,1,4,3,1,a consultant's e-mail to PolitiFact Texas.,test,half-true
10721.json,half-true,The same federal government that offers some money for a program is walking away from another health care program.,medicaid,rick-scott,Governor,Florida,republican,28,23,38,34,7,a speech,valid,half-true
2315.json,barely-true,John Boozman supports privatizing Social Security,"message-machine,social-security",blanche-lincoln,U.S. Senator for Arkansas,Arkansas,democrat,1,0,1,0,0,a TV ad,test,barely-true
10100.json,barely-true,This (Ebola) is not as bad as SARSwas in 2003.,"ebola,health-care,public-health",tavis-smiley,television and radio host,California,none,1,0,1,0,0,"comments on ABC's ""This Week""",train,barely-true
3395.json,barely-true,Says Texas school districts are the fifth largest employers in the world.,"corporations,education,small-business,workers",dan-patrick,Lieutenant governor-elect,Texas,republican,4,4,3,4,4,a Texas Tribune article.,train,barely-true
11673.json,true,"Since 2008, Gwinnett Countys population has grown 15 percent, while the county government staff has increased only 1 percent.","census,county-budget,county-government,economy,jobs,public-safety,public-service,workers",charlotte-nash,,Georgia,republican,1,0,1,2,0,a statement,train,true
12516.json,pants-fire,"Never mind that no red light camera, no speed camera, nor any radar gun has ever stopped one accident from occurring.",transportation,tom-mccarey,,,none,0,0,0,0,1,In a Penn Live editorial,valid,pants-fire
9443.json,barely-true,"Under Gov. Scott Walker, employer confidence now stands at 95 percent, compared to only 10 percent at the end of the Gov. Jim Doyle-Mary Burke administration.","economy,job-accomplishments,jobs,polls",republican-party-wisconsin,,Wisconsin,republican,4,3,2,3,0,a statement,valid,barely-true
2188.json,half-true,People come here to have babies. They come here to drop a child. Its called drop and leave.,"health-care,immigration,legal-issues",lindsey-graham,U.S. senator,South Carolina,republican,2,2,4,2,0,"an interview with Fox News' ""On the Record with Greta Van Susteren""",train,half-true
3173.json,pants-fire,"The city building code violations on my properties only involve exterior issues; within the households, its fine.","candidates-biography,housing",lee-holloway,"Chairman, Milwaukee County Boaerd of Supervisors",Wisconsin,none,1,2,0,1,1,a statement at a candidate forum,train,pants-fire
4719.json,half-true,Proposition 2 on Novembers Texas ballot does not cost state taxpayers any money.,"elections,water",H204TEXAS-PAC,,,none,0,0,1,0,0,an email blast.,test,half-true
12969.json,barely-true,The Hollywood celebrities endorsing Hillary Clinton are in many cases celebrities that arent very hot anymore.,candidates-biography,donald-trump,President-Elect,New York,republican,63,114,51,37,61,"at a rally in Tampa, Fla.",train,barely-true
12068.json,half-true,"Says when Bernie Sanders was in college, Sanders said something very similar to what conservative Wisconsin Supreme Court Justice Rebecca Bradley had written as a college student in the 1990s -- that women have a legitimate role in date rape.","candidates-biography,crime,sexuality,women",bill-mccoshen,,,republican,0,0,1,0,0,a talk show,train,half-true
7370.json,true,"Says, Since 1994 when VAWA was first passed, incidents of domestic violence have dropped more than 50 percent.","congress,women",jeff-merkley,U.S. Senator,Oregon,democrat,0,1,3,6,0,a press call ,train,true
3447.json,false,"What we have now is the most generous, in my opinion, good time bill in the entire United States.","crime,criminal-justice,legal-issues,public-safety,states",richard-ferruccio,Correctional officer,Rhode Island,newsmaker,0,1,0,0,0,a radio interview,train,false
2616.json,pants-fire,We havent yet taken out a negative ad.,"campaign-finance,elections,abc-news-week",christine-odonnell,Candidate for U.S. Senate,Delaware,republican,1,0,0,1,2,a debate,test,pants-fire
8438.json,false,"Says under President Barack Obama, the debt increased by 23 percent, which was less than under any president going back to Ronald Reagan.","debt,history,pundits",tom-colicchio,Restauranteur,New York,none,0,1,0,0,0,a tweet,train,false
1568.json,false,"In the Senate version of the health reform bill, ""Every enrollee in the Office of Personnel Management enrolled plan, every enrollee has to pay a minimum of $1 per month towards reproductive rights, which includes abortion.""","abortion,health-care",bart-stupak,member of Congress,Michigan,democrat,0,1,0,1,0,a Good Morning America interview,train,false
7779.json,mostly-true,The Georgia Lottery paid out $2.3 billion in prizes during the last fiscal year.,lottery,georgia-lottery,,,none,0,0,0,1,0,television advertisement,train,mostly-true
2914.json,half-true,"The senior senator from Arizona (John McCain) said he couldnt support repealing dont ask, dont tell because of the economy.","economy,gays-and-lesbians,military",harry-reid,Senate Democratic Leader,Nevada,democrat,4,5,3,7,3,the Senate floor,train,half-true
11311.json,mostly-true,Amajority of the men and women on this stage have previously and publicly embraced amnesty. I am the only candidate on this stage who has never supportedamnesty.,immigration,ted-cruz,Senator,Texas,republican,36,33,15,19,8,comments during the CNN debate,train,mostly-true
30.json,true,"Tommy Thompson is the father of welfare reform, creating the groundbreaking Wisconsin Works program in Wisconsin that became the model for national and international reforms.",job-accomplishments,tommy-thompson,,Wisconsin,republican,6,8,2,5,3,the Web.,train,true
11814.json,false,Neighbors of the San Bernardino shooters knew that they were talking about trying to take our country and attack it.,terrorism,chris-christie,Governor of New Jersey,New Jersey,republican,10,17,27,19,8,"the Republican debate in Des Moines, Iowa",train,false
6027.json,half-true,Figures cited by Gov. Scott Walker are not commonly used to measure job creation.,jobs,tom-barrett,Mayor of Milwaukee,Wisconsin,democrat,2,5,8,5,3,a debate,train,half-true
8088.json,pants-fire,I was banned from talking about Bill Ayers during the 2008 presidential campaign.,"elections,pundits,terrorism",sarah-palin,,Alaska,republican,9,19,9,6,6,an interview with Fox News,train,pants-fire
13213.json,half-true,"Says Congresswoman Loretta Sanchez has passed one bill in her 20 years in Congress, and that was to rename a post office.",elections,kamala-harris,Attorney General,California,democrat,0,0,2,2,0,a U.S. Senate campaign debate.,test,half-true
10108.json,barely-true,Blocking travel from countries with Ebola should be possible because President Barack Obama has sealed off Israel in the past.,"ebola,foreign-policy,israel,public-health,transportation",tim-murphy,U.S. House of Representatives,Pennsylvania,republican,1,0,0,0,0,an interview on Fox News Sunday,train,barely-true
12337.json,barely-true,"Increasing the min. wage to $15 an hour would reduce spending on food stamps, public housing and other programs by over $7.6 billion a year.","economy,jobs",bernie-s,U.S. Senator,Vermont,independent,18,12,22,41,0,a tweet,train,barely-true
11271.json,mostly-true,It has been the law since the beginning of the country that the children of American citizens born ... abroad are American citizens by birth.,"immigration,legal-issues",ted-cruz,Senator,Texas,republican,36,33,15,19,8,speaking to reporters in Iowa,valid,mostly-true
5262.json,false,Martin Luther King was a Republican.,"civil-rights,history",travis-rowley,,Rhode Island,republican,1,1,1,0,0,an opinion column,train,false
12056.json,false,"Says the man who rushed the stage at him in Dayton, Ohio, had chatter about ISIS, or with ISIS in his social media posts.","civil-rights,elections,terrorism",donald-trump,President-Elect,New York,republican,63,114,51,37,61,"an interview on ""Meet the Press""",train,false
3513.json,half-true,"Discretionary spending has increased over 20-some percent in two years if you dont include the stimulus. If you put in the stimulus, its over 80 percent.","economy,federal-budget,stimulus",eric-cantor,House Majority Leader,Virginia,republican,9,6,4,4,4,a TV interview.,train,half-true
11770.json,true,SaysBernie Sanders has reversed his position on immunity for gun manufacturers and sellers.,"guns,legal-issues",hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,comments during the South Carolina Democratic presidential debate,train,true
11498.json,pants-fire,I never said that Marco Rubio was Mark Zuckerbergs personal senator.,immigration,donald-trump,President-Elect,New York,republican,63,114,51,37,61,"a Republican presidential debate in Boulder, Colo.",train,pants-fire
11740.json,barely-true,We are taking Virginias investment in public education to the highest level in the commonwealths history.,"education,state-budget",terry-mcauliffe,Governor,Virginia,democrat,12,6,2,2,3,a speech.,train,barely-true
10109.json,false,Photos prove the Denver light rail system has low ridership.,"corrections-and-updates,florida,taxes,transportation",no-tax-tracks,,,organization,0,2,2,0,0,a debate about Greenlight Pinellas,train,false
1149.json,false,We spend twice as much per capita on health care as any other nation on Earth.,health-care,bernie-s,U.S. Senator,Vermont,independent,18,12,22,41,0,an appearance on the Rachel Maddow Show,train,false
3672.json,half-true,"Rep. Paul Ryans Medicare plan lines the pockets of the private insurance companies, increases costs for seniors and does not reduce the deficit.","deficit,federal-budget,medicare,taxes",gerry-connolly,U.S. Representative,Virginia,democrat,1,0,4,1,0,a press release.,train,half-true
3161.json,mostly-true,"From 1980 to 1990, the top 1 percent saw their income go up by roughly 80 percent while the median wage in the country over (the same) 10 years went up 3 percent.","economy,history,income,pundits,taxes",rachel-maddow,MSNBC host,,none,6,6,4,6,1,"HBO's ""Real Time with Bill Maher""",test,mostly-true
13136.json,true,"According to independent experts, Donald Trumps tax plan would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy.","debt,deficit,taxes",hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,a Presidential debate at Hofstra University,train,true
11903.json,pants-fire,Scott Fisher tried to expand Obamacare in Texas and even voted for an official resolution to force 1 million Texans into Obamacare.,"candidates-biography,federal-budget,health-care,public-health",jonathan-stickland,State representative,Texas,republican,1,0,0,0,1,a TV ad,train,pants-fire
10653.json,mostly-true,"Says Gov. Scott Walkers proposed reduction in university spending is about the size of the one under Democratic Gov. Jim Doyle, but Democrats didnt treat Doyles cut as so dire.",education,robin-vos,Wisconsin Assembly speaker,Wisconsin,republican,0,3,2,5,1,an interview,train,mostly-true
1397.json,half-true,The Obama administration raised discretionary spending by 24 percent from President George W. Bushs last full-year budget and will run up more debt by October than Bush did in eight years.,"federal-budget,stimulus",karl-rove,,Texas,republican,2,5,2,8,0,the Washington Post,train,half-true
8326.json,false,"UPS left 15,000 employees spouses without health insurance and told them to, go on an exchange with no employer subsidy.","families,health-care",ted-cruz,Senator,Texas,republican,36,33,15,19,8,a Senate floor speech,train,false
11323.json,pants-fire,You know our current president is (Muslim). You know hes not even an American.,"islam,obama-birth-certificate,terrorism",town-hall-audience-member,,,none,0,0,0,0,1,"a town hall held by Donald Trump in Rochester, N.H.",train,pants-fire
8905.json,false,On the Cuba embargo,foreign-policy,charlie-crist,,Florida,democrat,15,9,20,19,2,"an interview on HBO's ""Real Time""",valid,false
2518.json,pants-fire,Says the headlines tell the story of how Walker has mismanaged Milwaukee County,"job-accomplishments,message-machine",tom-barrett,Mayor of Milwaukee,Wisconsin,democrat,2,5,8,5,3,a campaign TV ad,train,pants-fire
10910.json,pants-fire,"If you care about the environment, weve got record funding.",environment,rick-scott,Governor,Florida,republican,28,23,38,34,7,a speech at his economic summit for presidential candidates,train,pants-fire
7390.json,true,The 12 hottest years on record have come in the last 15 years.,environment,barack-obama,President,Illinois,democrat,70,71,160,163,9,the State of the Union Address,train,true
9862.json,true,"In Georgia, Perdues company closed plants and moved jobs to China.",job-accomplishments,michelle-nunn,"Chief Executive Officer, Points of Light Foundation",Georgia,democrat,3,0,1,2,0,an ad,valid,true
13387.json,pants-fire,One of George Soros companies has provided some of the (voting) machines for some states.,elections,sean-duffy,Member of the U.S. House,Wisconsin,republican,5,1,6,1,2,an interview on CNN,train,pants-fire
6451.json,half-true,Says Joe Garcia voted to raise our utility rates.,"candidates-biography,energy,government-regulation,voting-record",gloria-romero-roses,managing partner at Nexus Homes,Florida,democrat,0,0,1,0,0,a mailer,train,half-true
9466.json,mostly-true,Thousands of Westerners and Americans are fighting with extremists in eastern Syria and Iraq.,"homeland-security,iraq,islam,military,terrorism",mike-rogers,national security commentator for CNN,Michigan,republican,1,1,1,2,1,"an interview on ""Fox News Sunday""",train,mostly-true
10972.json,false,On timing of announcement for president.,"elections,job-accomplishments,state-budget",scott-walker,Milwaukee County Executive,Wisconsin,republican,26,41,32,40,11,remarks to reporters,train,false
1143.json,true,Pregnant women trying to buy health insurance on their own are barred from maternity coverage because they have a pre-existing condition.,health-care,j-james-rohack,president of the American Medical Association,Texas,none,0,0,0,0,0,Fox News Sunday,train,true
6565.json,half-true,Says Paul Ryan tried to change the whole game for Social Security,"federal-budget,message-machine-2012,retirement,social-security",barack-obama,President,Illinois,democrat,70,71,160,163,9,a radio ad,train,half-true
7146.json,half-true,Milwaukee County government employees pay much more for their health care than City of Milwaukee or State of Wisconsin employees.,"county-government,health-care,workers",marina-dimitrijevic,,,none,1,1,2,0,0,an interview,valid,half-true
7927.json,barely-true,Says the Obama administration plans to reduce the number of beds devoted to holding individuals violating immigration laws and to release hundreds of dangerous criminals into our communities.,"crime,criminal-justice,immigration",michael-mccaul,congressman,Texas,republican,1,0,1,4,0,U.S. House floor debate.,train,barely-true
10883.json,false,"Once a woman enters into the sex trade, her average life expectancy is seven years.","children,crime,public-health,public-safety,recreation,sexuality,women,workers",rebecca-quigley,"host, ""State of the State.""",Rhode Island,none,0,1,0,0,0,"a comment on a ""State of the State"" TV program.",test,false
3670.json,barely-true,We just fought a Republican budget that ends Medicare as we know it.,medicare,david-cicilline,mayor of Providence,Rhode Island,democrat,7,4,5,4,1,a television interview,train,barely-true
7247.json,true,"Seven of Americas 10 wealthiest counties are in the Washington, D.C., area.","deficit,federal-budget",jim-jordan,U.S. representative,Ohio,republican,1,0,3,3,0,an interview on Fox News Sunday,train,true
8732.json,mostly-true,"You dont see Norway losing population, and its taxes are astronomical.",taxes,jonathan-harris,University professor,Rhode Island,activist,0,0,0,1,0,a newspaper commentary,train,mostly-true
13189.json,true,Richard Nixon released tax returns when he was under audit.,"taxes,transparency",tim-kaine,U.S. Senator,Virginia,democrat,8,3,15,15,0,a debate,train,true
4223.json,mostly-true,[T]his breed (of pit bulls) is most often associated with aggressive behavior.,animals,elaine-boyer,,,republican,0,0,1,1,0,an interview,train,mostly-true
9410.json,false,"Due to actions by President Barack Obama, the Burger King national headquarters announced this month that they will be pulling their franchises from our military bases.","corporations,government-regulation,jobs,military",chain-email,,,none,11,43,8,5,105,emails circulating on the Internet,train,false
13410.json,mostly-true,Says Donald Trump and Ron Johnson oppose a womans right to choose and Johnson voted against the Violence Against Women Act.,"abortion,crime,criminal-justice,women",russ-feingold,,Wisconsin,democrat,2,4,7,5,1,a radio ad,train,mostly-true
9288.json,mostly-true,"Roughly 500,000 Georgians -- or about 5 percent of the states residents -- have gone through a background check to legally obtain a Georgia weapons carry license.",guns,nathan-deal,,,republican,9,5,11,11,0,a press conference,train,mostly-true
11593.json,false,Says Ted Cruz is a supporter of legalizing people that are in this country illegally and proposed giving them work permits.,immigration,marco-rubio,U.S. Senator,Florida,republican,33,24,32,35,5,remarks to reporters in South Carolina,train,false
8747.json,true,Crime in Atlanta is down 18 percent since 2009.,crime,atlanta-police-foundation,,,none,0,0,0,0,0,flier to supporters,train,true
8200.json,barely-true,The 2010 DREAM Act failed despite strong bipartisan support.,"bipartisanship,immigration",janet-napolitano,Secretary of Homeland Security ,,democrat,1,0,1,1,1,a speech at the National Press Club,valid,barely-true
13289.json,pants-fire,Creflo Dollar has endorsed Republican Donald Trump for president.,bipartisanship,social-media,,,none,0,0,0,0,2,social media sites,train,pants-fire
10710.json,barely-true,"In the early 1980s, Sen. Edward Kennedy secretly offered to help Soviet leaders counter the Reagan administrations position on nuclear disarmament.","bipartisanship,congress,foreign-policy,history",mackubin-thomas-owens,"senior fellow, Foreign Policy Research Institute",Rhode Island,columnist,1,0,0,0,0,a commentary in The Providence Journal,test,barely-true
6060.json,barely-true,"We spend in tax loopholes annually $1.1 trillion. Thats more than we spend on our defense budget in a year, on Medicare or Medicaid in a year.",taxes,jeanne-shaheen,Senator,New Hampshire,democrat,3,0,4,2,0,an interview with the editorial board of 'The Telegraph.',test,barely-true
9759.json,false,"If 20 million illegals vote, you can kiss the Second Amendment goodbye.","guns,immigration,message-machine-2014",joe-miller,,Alaska,republican,0,1,0,0,0,a campaign mailer,train,false
8114.json,barely-true,"Under Obamacare, people who have a doctor theyve been seeing for the last 15 or 20 years, they wont be able to keep going to that doctor.",health-care,marco-rubio,U.S. Senator,Florida,republican,33,24,32,35,5,a Fox News interview,train,barely-true
3074.json,pants-fire,"If the Stamp Farm wind turbine is built, the health risk of flicker impact created by shadows of blades of turbines poses real and significant health risks, particularly seizures.","energy,environment",laurence-ehrhardt,State Representative,Rhode Island,republican,0,0,0,0,1,a commentary in The Providence Journal,train,pants-fire
3545.json,mostly-true,"Were paying out-of-state residential facilities hundreds of thousands of dollars, if not more, to house children in state custody","children,families,state-budget",roberto-dasilva,Police officer,Rhode Island,democrat,1,0,0,1,0,a news release,train,mostly-true
